id,date,bedrooms,price,standard,sqft_lot
2420069242,2014-09-25,2,175000.0,low_standard,3434
1610000016,2014-09-11,4,175000.0,low_standard,6030
3876500290,2015-03-05,3,175000.0,low_standard,6164
9407110700,2015-01-13,3,175000.0,low_standard,9775
2460600040,2014-06-16,3,175000.0,low_standard,7300
303000445,2014-05-23,2,175000.0,low_standard,44431
7349800780,2014-08-05,2,175000.0,low_standard,9800
3601200017,2014-07-02,4,175000.0,low_standard,6000
9183700845,2014-12-18,2,175000.0,low_standard,7150
6911700066,2014-06-04,2,175000.0,low_standard,2378
4012800050,2014-05-21,3,175000.0,low_standard,13056
5269200050,2015-03-05,2,175000.0,low_standard,8174
1823049202,2014-06-10,6,175000.0,low_standard,8400
1922059298,2015-04-14,3,175000.0,low_standard,11880
1022049182,2015-04-28,1,175000.0,low_standard,8685
4202400078,2015-01-28,2,175000.0,low_standard,7000
6052400575,2014-05-14,2,175000.0,low_standard,8925
2621600015,2015-04-30,3,175000.0,low_standard,8924
796000085,2014-09-23,4,175000.0,low_standard,6250
6056100165,2014-12-01,3,175003.0,low_standard,1882
8651402660,2014-10-08,4,175409.0,low_standard,5530
3530500010,2014-09-30,2,176000.0,low_standard,2332
8651402910,2014-08-06,2,176000.0,low_standard,5200
7428000120,2014-12-10,3,176000.0,low_standard,5449
4123800320,2015-02-06,3,176000.0,low_standard,5434
7335400400,2015-04-10,4,176250.0,low_standard,6702
3828000405,2015-01-16,3,176500.0,low_standard,9900
5412310170,2014-06-19,3,177000.0,low_standard,8079
8651430870,2015-03-03,3,177000.0,low_standard,5200
4202400135,2014-06-26,3,177500.0,low_standard,6000
1330280100,2014-08-01,3,178000.0,low_standard,5734
4312700340,2015-03-18,4,178000.0,low_standard,11163
3800008,2015-02-24,5,178000.0,low_standard,18200
8651430780,2014-07-15,3,178000.0,low_standard,6500
3530490160,2014-08-21,2,178500.0,low_standard,3447
2730000270,2015-02-12,3,178500.0,low_standard,10511
8857600220,2014-10-23,3,178500.0,low_standard,8470
9407102460,2015-03-23,3,178500.0,low_standard,10450
5147600105,2014-07-21,2,178500.0,low_standard,6460
8651400680,2014-08-13,3,179000.0,low_standard,5200
5379805495,2015-04-13,2,179000.0,low_standard,8914
3388110230,2014-07-29,4,179000.0,low_standard,7175
421049254,2014-10-02,2,179000.0,low_standard,8760
3204500340,2014-12-19,3,179500.0,low_standard,32214
1450000210,2015-01-28,3,179500.0,low_standard,8100
6600410480,2014-08-28,3,179900.0,low_standard,9920
3356402232,2014-09-24,3,179900.0,low_standard,12000
133000070,2014-09-16,2,179900.0,low_standard,6400
3518000180,2014-11-20,2,179950.0,low_standard,7323
8651401960,2015-04-13,4,179950.0,low_standard,5200
8651410190,2014-11-12,3,179950.0,low_standard,4875
7683800192,2014-11-07,3,179950.0,low_standard,10125
1003400245,2014-12-01,3,179950.0,low_standard,9907
1788300010,2014-12-11,2,179950.0,low_standard,9000
1604601155,2014-12-08,3,180000.0,low_standard,3540
1423200110,2015-05-13,2,180000.0,low_standard,9450
3356407665,2014-09-24,3,180000.0,low_standard,16000
3331001285,2015-01-08,3,180000.0,low_standard,5500
2560801222,2014-06-18,3,180000.0,low_standard,6350
2225079030,2014-12-12,2,180000.0,low_standard,87991
6623400050,2014-09-09,4,180000.0,low_standard,18581
1951100100,2014-11-13,3,180000.0,low_standard,11055
3298701070,2015-02-25,3,180000.0,low_standard,6771
8945200860,2014-12-11,3,180000.0,low_standard,8960
8651430560,2014-05-22,3,180000.0,low_standard,5330
1551500130,2014-05-22,4,180000.0,low_standard,7292
8651411070,2014-09-25,3,180000.0,low_standard,4875
623049094,2014-05-16,3,180000.0,low_standard,18513
425000065,2014-10-21,2,180000.0,low_standard,5695
2085200545,2014-08-21,3,180000.0,low_standard,5700
423059184,2014-12-01,3,180000.0,low_standard,9583
3915500045,2014-11-14,3,180000.0,low_standard,8581
3185600040,2014-05-22,2,180000.0,low_standard,4500
8151601190,2014-12-03,5,180000.0,low_standard,11726
6163900073,2014-09-05,2,180000.0,low_standard,9370
3192000085,2014-08-07,3,180000.0,low_standard,10215
7575500040,2014-12-12,3,180000.0,low_standard,8863
1180002580,2015-03-19,2,180000.0,low_standard,6000
5631500400,2015-02-25,2,180000.0,low_standard,10000
5198600010,2014-08-19,3,180000.0,low_standard,7056
1951600150,2015-04-08,3,180000.0,low_standard,8500
1222000055,2014-11-23,2,180250.0,low_standard,9600
2560800165,2015-03-16,2,180500.0,low_standard,5000
4345000510,2014-10-15,3,180500.0,low_standard,8518
8645500160,2015-01-07,3,180500.0,low_standard,9800
7899800890,2015-02-26,2,181000.0,low_standard,5120
3080000005,2015-04-17,2,181000.0,low_standard,4000
3523029059,2014-07-31,2,181000.0,low_standard,10807
7893206095,2014-07-16,4,181100.0,low_standard,7500
4324500180,2014-09-26,3,182000.0,low_standard,7350
1670400090,2014-11-24,3,182000.0,low_standard,18055
7682200340,2014-07-28,3,182000.0,low_standard,8875
257000263,2014-10-21,4,182200.0,low_standard,13927
9543000945,2015-04-27,3,182500.0,low_standard,4744
7696500280,2014-10-27,3,182500.0,low_standard,7194
2122049096,2014-08-08,2,182500.0,low_standard,13920
6056100160,2014-07-28,4,182568.0,low_standard,2106
9211500620,2014-10-08,3,182700.0,low_standard,6650
7943000020,2015-03-26,2,183000.0,low_standard,7272
8651430220,2014-07-25,3,183000.0,low_standard,5200
